burst_id,min_lag,duration_seconds,cluster,predicted_prob_250d_gt20,target_gt20_250d
2021-05-03_2021-05-03 09:06:35-04:00,30.03710648148148,3.0,2.0,7.543721738074463e-53,0
2021-05-03_2021-05-03 09:06:41-04:00,30.03703703703704,1.0,0.0,1.8136743305901031e-53,0
2021-05-03_2021-05-03 09:06:50-04:00,30.03693287037037,0.0,0.0,1.6083419320173221e-53,0
2021-05-03_2021-05-03 09:06:58-04:00,30.036840277777777,0.0,2.0,9.165896410737067e-53,0
2021-05-03_2021-05-03 09:07:10-04:00,30.03670138888889,3.0,0.0,1.7443771662076797e-53,0
2021-05-03_2021-05-03 09:07:16-04:00,30.036631944444444,7.0,2.0,8.977068487553581e-53,0
2021-05-03_2021-05-03 09:07:27-04:00,30.03650462962963,2.0,3.0,1.1586196078546353e-52,0
2021-05-03_2021-05-03 09:07:35-04:00,30.03641203703704,0.0,0.0,1.6658184782056411e-53,0
2021-05-03_2021-05-03 09:07:38-04:00,30.03637731481481,0.0,0.0,1.6658215944472355e-53,0
2021-05-03_2021-05-03 09:07:42-04:00,30.03633101851852,0.0,2.0,9.54158706959433e-53,0
2021-05-03_2021-05-03 09:07:46-04:00,30.036284722222224,2.0,3.0,9.946057351707302e-53,0
2021-05-03_2021-05-03 09:07:51-04:00,30.03622685185185,0.0,0.0,1.8123534486587128e-53,0
2021-05-03_2021-05-03 09:07:53-04:00,30.036203703703706,2.0,3.0,1.2554286588486929e-52,0
2021-05-03_2021-05-03 09:07:57-04:00,30.03615740740741,0.0,2.0,9.54167631702011e-53,0
2021-05-03_2021-05-03 09:08:03-04:00,30.036087962962963,0.0,5.0,3.8347963074823203e-53,0
2021-05-03_2021-05-03 09:08:07-04:00,30.036041666666662,0.0,2.0,9.503509479445746e-53,0
2021-05-03_2021-05-03 09:09:11-04:00,30.035300925925927,4.0,0.0,1.8098897686881293e-53,0
2021-05-03_2021-05-03 09:09:21-04:00,30.035185185185185,0.0,0.0,1.80519405996662e-53,0
2021-05-03_2021-05-03 09:09:31-04:00,30.03506944444445,1272.0,1.0,1.9583996109125996e-52,0
2021-05-04_2021-05-04 08:00:00-04:00,29.083344907407408,3031.0,3.0,4.030159394533167e-47,0
2021-05-04_2021-05-04 08:50:50-04:00,29.04804398148148,74.0,3.0,4.841333721075075e-47,0
2021-05-04_2021-05-04 08:52:18-04:00,29.047025462962964,0.0,3.0,6.912079632546002e-47,0
2021-05-04_2021-05-04 08:52:46-04:00,29.046701388888888,1.0,5.0,2.1072187958251445e-47,0
2021-05-04_2021-05-04 08:53:47-04:00,29.04599537037037,3.0,2.0,5.292375857171702e-47,0
2021-05-04_2021-05-04 08:53:58-04:00,29.045868055555555,0.0,5.0,2.1059135922678392e-47,0
2021-05-04_2021-05-04 08:54:04-04:00,29.04579861111111,7.0,2.0,5.262950623702717e-47,0
2021-05-04_2021-05-04 08:54:24-04:00,29.045567129629628,6.0,0.0,1.0825722215001111e-47,0
2021-05-04_2021-05-04 08:54:49-04:00,29.045277777777777,11.0,0.0,1.0858994266466673e-47,0
2021-05-04_2021-05-04 08:55:46-04:00,29.04461805555556,0.0,5.0,2.1432405299425374e-47,0
2021-05-04_2021-05-04 08:55:55-04:00,29.04451388888889,0.0,5.0,2.1230439463251484e-47,0
2021-05-04_2021-05-04 08:56:29-04:00,29.04412037037037,46.0,0.0,8.046894511265906e-48,0
2021-05-04_2021-05-04 08:57:35-04:00,29.04335648148148,0.0,2.0,5.240627818489445e-47,0
2021-05-04_2021-05-04 08:57:47-04:00,29.043217592592597,6.0,2.0,5.260186038484078e-47,0
2021-05-04_2021-05-04 08:57:59-04:00,29.043078703703703,26.0,3.0,5.620941767121006e-47,0
2021-05-04_2021-05-04 08:58:30-04:00,29.04271990740741,0.0,5.0,2.106270805939469e-47,0
2021-05-04_2021-05-04 08:58:34-04:00,29.042673611111116,11.0,2.0,4.2148383173820374e-47,0
2021-05-04_2021-05-04 09:00:03-04:00,29.04164351851852,0.0,5.0,2.106506409368629e-47,0
2021-05-04_2021-05-04 09:00:11-04:00,29.041550925925925,1.0,5.0,1.6726755169021883e-47,0
2021-05-04_2021-05-04 09:00:15-04:00,29.041504629629628,0.0,2.0,5.241150704178015e-47,0
2021-05-04_2021-05-04 09:00:19-04:00,29.04145833333333,1.0,2.0,5.244930094361804e-47,0
2021-05-04_2021-05-04 09:00:24-04:00,29.04140046296296,1.0,5.0,2.1079342191764412e-47,0
2021-05-04_2021-05-04 09:00:27-04:00,29.04136574074074,0.0,2.0,4.13922852556258e-47,0
2021-05-04_2021-05-04 09:00:32-04:00,29.04130787037037,3.0,3.0,5.44480492732407e-47,0
2021-05-04_2021-05-04 09:00:38-04:00,29.04123842592593,0.0,5.0,1.7540862277055325e-47,0
2021-05-04_2021-05-04 09:00:40-04:00,29.041215277777777,1.0,5.0,2.1078417182228697e-47,0
2021-05-04_2021-05-04 09:00:43-04:00,29.04118055555556,0.0,0.0,7.824408748077981e-48,0
2021-05-04_2021-05-04 09:00:47-04:00,29.04113425925926,0.0,0.0,9.956390907629776e-48,0
2021-05-04_2021-05-04 09:01:51-04:00,29.04039351851852,0.0,0.0,9.955715763786215e-48,0
2021-05-04_2021-05-04 09:01:53-04:00,29.04037037037037,0.0,5.0,2.1065374423925776e-47,0
2021-05-04_2021-05-04 09:01:55-04:00,29.040347222222223,0.0,3.0,6.914939456440483e-47,0
2021-05-04_2021-05-04 09:02:05-04:00,29.04023148148148,0.0,3.0,7.039335724773767e-47,0
2021-05-04_2021-05-04 09:02:12-04:00,29.040150462962963,6.0,0.0,9.995618421898037e-48,0
2021-05-04_2021-05-04 09:02:28-04:00,29.039965277777775,0.0,5.0,2.1291979564269699e-47,0
2021-05-04_2021-05-04 09:02:35-04:00,29.03988425925926,0.0,0.0,1.0363779443222278e-47,0
2021-05-04_2021-05-04 09:02:39-04:00,29.039837962962963,0.0,0.0,9.956550002152498e-48,0
2021-05-04_2021-05-04 09:02:43-04:00,29.039791666666662,1.0,5.0,2.1080033927323753e-47,0
2021-05-04_2021-05-04 09:02:49-04:00,29.039722222222224,8.0,0.0,1.0009142055228257e-47,0
2021-05-04_2021-05-04 09:03:01-04:00,29.039583333333333,3.0,3.0,6.929769422350965e-47,0
2021-05-04_2021-05-04 09:03:11-04:00,29.039467592592597,0.0,5.0,2.1066399028137936e-47,0
2021-05-04_2021-05-04 09:03:27-04:00,29.03928240740741,0.0,5.0,2.19294831676856e-47,0
2021-05-04_2021-05-04 09:03:35-04:00,29.03918981481481,0.0,0.0,1.0364167199936447e-47,0
2021-05-04_2021-05-04 09:03:48-04:00,29.03903935185185,0.0,5.0,2.1929770333226905e-47,0
2021-05-04_2021-05-04 09:03:52-04:00,29.038993055555554,0.0,0.0,9.956466964571285e-48,0
2021-05-04_2021-05-04 09:03:57-04:00,29.038935185185185,0.0,0.0,1.0364309381033202e-47,0
2021-05-04_2021-05-04 09:06:48-04:00,29.03695601851852,1.0,0.0,9.964715256314651e-48,0
2021-05-04_2021-05-04 09:06:52-04:00,29.036909722222223,2.0,0.0,9.971363730743299e-48,0
2021-05-04_2021-05-04 09:07:03-04:00,29.036782407407408,0.0,5.0,2.106944686344138e-47,0
2021-05-04_2021-05-04 09:07:08-04:00,29.03672453703704,0.0,5.0,2.1069512554400388e-47,0
2021-05-04_2021-05-04 09:07:16-04:00,29.036631944444444,0.0,3.0,6.916696244802885e-47,0
2021-05-04_2021-05-04 09:07:21-04:00,29.036574074074075,0.0,5.0,2.1069683351853902e-47,0
2021-05-04_2021-05-04 09:07:31-04:00,29.03645833333333,0.0,3.0,6.916760940259758e-47,0
2021-05-04_2021-05-04 09:07:41-04:00,29.036342592592597,0.0,3.0,6.916804070900325e-47,0
2021-05-04_2021-05-04 09:07:53-04:00,29.036203703703706,0.0,3.0,6.916483294255744e-47,0
2021-05-04_2021-05-04 09:08:03-04:00,29.036087962962963,1.0,0.0,9.965718032773082e-48,0
2021-05-04_2021-05-04 09:08:17-04:00,29.035925925925927,0.0,3.0,6.973091526870941e-47,0
2021-05-04_2021-05-04 09:08:27-04:00,29.035810185185184,0.0,5.0,2.1240397195472863e-47,0
2021-05-04_2021-05-04 09:08:29-04:00,29.03578703703704,0.0,2.0,5.285026626047662e-47,0
2021-05-04_2021-05-04 09:08:43-04:00,29.035625,1.0,0.0,9.965966606825347e-48,0
2021-05-04_2021-05-04 09:09:04-04:00,29.035381944444445,0.0,5.0,2.1240887257618646e-47,0
2021-05-04_2021-05-04 09:09:07-04:00,29.03534722222222,0.0,0.0,1.0039236960834377e-47,0
2021-05-04_2021-05-04 09:09:19-04:00,29.035208333333333,0.0,5.0,2.1241085934683077e-47,0
2021-05-04_2021-05-04 09:09:21-04:00,29.035185185185185,0.0,2.0,5.285197997846132e-47,0
2021-05-04_2021-05-04 09:09:26-04:00,29.03512731481481,0.0,5.0,2.124117865128184e-47,0
2021-05-04_2021-05-04 09:09:28-04:00,29.035104166666667,0.0,5.0,2.1241205141813132e-47,0
2021-05-04_2021-05-04 09:09:33-04:00,29.035046296296297,0.0,5.0,2.1241271368285908e-47,0
2021-05-04_2021-05-04 09:09:57-04:00,29.03476851851852,0.0,2.0,5.285316643115466e-47,0
2021-05-04_2021-05-04 09:10:07-04:00,29.03465277777778,0.0,2.0,5.285349600607483e-47,0
2021-05-04_2021-05-04 09:10:21-04:00,29.03449074074074,0.0,2.0,5.285395741441414e-47,0
2021-05-04_2021-05-04 09:10:55-04:00,29.034097222222226,0.0,2.0,5.681558479646515e-47,0
2021-05-04_2021-05-04 09:11:03-04:00,29.034004629629628,0.0,2.0,5.681586822289216e-47,0
2021-05-04_2021-05-04 09:15:34-04:00,29.030868055555555,0.0,0.0,1.0880519519801176e-47,0
2021-05-04_2021-05-04 09:16:50-04:00,29.029988425925925,0.0,5.0,2.28391330663447e-47,0
2021-05-04_2021-05-04 09:17:06-04:00,29.02980324074074,0.0,0.0,9.961397738212446e-48,0
2021-05-04_2021-05-04 09:17:09-04:00,29.02976851851852,4.0,2.0,5.697394742986488e-47,0
2021-05-04_2021-05-04 09:17:17-04:00,29.029675925925925,0.0,5.0,2.283951759510224e-47,0
2021-05-04_2021-05-04 09:17:47-04:00,29.029328703703705,0.0,0.0,1.0794409729546473e-47,0
2021-05-04_2021-05-04 09:17:59-04:00,29.029189814814814,0.0,2.0,5.72887117587237e-47,0
2021-05-04_2021-05-04 09:18:20-04:00,29.02894675925926,0.0,5.0,2.321012560600331e-47,0
2021-05-04_2021-05-04 09:18:28-04:00,29.028854166666665,0.0,2.0,5.775155221228497e-47,0
2021-05-04_2021-05-04 09:18:45-04:00,29.028657407407408,0.0,0.0,1.0794800135593364e-47,0
2021-05-04_2021-05-04 09:18:48-04:00,29.028622685185184,0.0,3.0,7.49773744116731e-47,0
2021-05-04_2021-05-04 09:18:56-04:00,29.028530092592597,0.0,5.0,2.321064664071354e-47,0
2021-05-04_2021-05-04 09:19:21-04:00,29.028240740740745,2.0,0.0,1.098436668313879e-47,0
2021-05-04_2021-05-04 09:19:35-04:00,29.028078703703702,0.0,0.0,1.0970465109223517e-47,0
2021-05-04_2021-05-04 09:19:41-04:00,29.02800925925926,0.0,5.0,2.321129795054906e-47,0
2021-05-04_2021-05-04 09:19:45-04:00,29.027962962962963,0.0,2.0,5.775432519142507e-47,0
2021-05-04_2021-05-04 09:19:55-04:00,29.02784722222222,0.0,2.0,5.775468532835535e-47,0
2021-05-04_2021-05-04 09:19:59-04:00,29.027800925925927,2.0,0.0,1.0984626965988934e-47,0
2021-05-04_2021-05-04 09:20:10-04:00,29.027673611111112,0.0,2.0,5.775522553795979e-47,0
2021-05-04_2021-05-04 09:20:13-04:00,29.027638888888887,0.0,3.0,7.619094473589417e-47,0
2021-05-04_2021-05-04 09:20:16-04:00,29.027604166666663,0.0,0.0,1.0970745585568239e-47,0
2021-05-04_2021-05-04 09:20:25-04:00,29.0275,0.0,5.0,2.2842195234085486e-47,0
2021-05-04_2021-05-04 09:20:33-04:00,29.02740740740741,0.0,2.0,5.683606599540721e-47,0
2021-05-04_2021-05-04 09:20:43-04:00,29.027291666666667,0.0,0.0,1.079617592296435e-47,0
2021-05-04_2021-05-04 09:30:02-04:00,29.02082175925926,0.0,2.0,8.993415373329297e-48,0
2021-05-04_2021-05-04 09:30:51-04:00,29.02025462962963,129.0,1.0,4.0690594243588156e-47,0
2021-05-04_2021-05-04 09:33:41-04:00,29.01828703703704,0.0,3.0,7.503934219037162e-47,0
2021-05-06_2021-05-06 08:00:02-04:00,27.08332175925926,0.0,3.0,1.3096610145562327e-47,0
2021-05-10_2021-05-10 08:00:00-04:00,23.083344907407408,6041.0,4.0,1.2711717411212276e-45,0
2021-05-10_2021-05-10 09:40:45-04:00,23.01337962962963,0.0,2.0,1.7772198142419082e-47,0
2021-05-10_2021-05-10 09:41:09-04:00,23.01310185185185,0.0,3.0,2.3384932970752155e-47,0
2021-05-10_2021-05-10 09:41:23-04:00,23.01293981481481,0.0,3.0,2.3385137120031534e-47,0
2021-05-10_2021-05-10 09:41:25-04:00,23.012916666666666,0.0,3.0,2.3392724695400094e-47,0
2021-05-10_2021-05-10 09:41:58-04:00,23.012534722222224,0.0,3.0,2.338438797739191e-47,0
2021-05-10_2021-05-10 09:42:00-04:00,23.012511574074075,0.0,3.0,2.3386936259036253e-47,0
2021-05-10_2021-05-10 09:42:35-04:00,23.01210648148148,31.0,3.0,4.895538341131115e-46,0
2021-05-10_2021-05-10 09:43:08-04:00,23.01172453703704,12.0,3.0,2.363873836143585e-47,0
2021-05-10_2021-05-10 09:47:51-04:00,23.008449074074075,1.0,0.0,8.469417965353113e-47,0
2021-05-11_2021-05-11 08:00:01-04:00,22.08333333333333,2.0,3.0,5.2891519152873686e-42,0
2021-05-11_2021-05-11 08:02:40-04:00,22.081493055555555,0.0,0.0,1.0272264914941641e-41,0
2021-05-11_2021-05-11 09:59:27-04:00,22.00039351851852,80.0,1.0,1.6677548517717606e-41,0
2021-05-11_2021-05-11 10:02:15-04:00,21.998449074074077,4.0,3.0,6.967753864851613e-41,0
2021-05-11_2021-05-11 10:03:15-04:00,21.99775462962963,6.0,3.0,5.798966271883242e-41,0
2021-05-11_2021-05-11 10:03:23-04:00,21.99766203703704,26.0,3.0,5.101204968499628e-41,0
2021-05-11_2021-05-11 10:03:51-04:00,21.997337962962963,5.0,3.0,7.140478040566272e-41,0
2021-05-11_2021-05-11 10:04:00-04:00,21.997233796296296,1.0,3.0,6.891667323925216e-41,0
2021-05-11_2021-05-11 10:04:07-04:00,21.997152777777774,1.0,3.0,7.060844198624492e-41,0
2021-05-11_2021-05-11 10:04:10-04:00,21.99711805555556,5.0,3.0,6.868066331563254e-41,0
2021-05-11_2021-05-11 10:04:17-04:00,21.997037037037035,0.0,0.0,1.0639637734640127e-41,0
2021-05-11_2021-05-11 10:04:19-04:00,21.99701388888889,93.0,3.0,4.986464277166404e-41,0
2021-05-11_2021-05-11 10:05:56-04:00,21.995891203703703,55.0,3.0,4.567572350894912e-41,0
2021-05-11_2021-05-11 10:06:53-04:00,21.995231481481483,0.0,0.0,9.8347665563977e-42,0
2021-05-11_2021-05-11 10:06:55-04:00,21.99520833333333,0.0,0.0,1.0068338925005294e-41,0
2021-05-14_2021-05-14 08:00:01-04:00,19.08333333333333,2.0,3.0,7.171674125251491e-48,0
2021-05-14_2021-05-14 09:13:59-04:00,19.031967592592597,0.0,5.0,2.1746199905586338e-48,0
2021-05-14_2021-05-14 09:14:13-04:00,19.031805555555557,0.0,5.0,2.174638974880851e-48,0
2021-05-14_2021-05-14 09:14:20-04:00,19.03172453703704,0.0,0.0,1.0277628391292324e-48,0
2021-05-14_2021-05-14 09:14:46-04:00,19.031423611111112,0.0,5.0,2.1746837242961913e-48,0
2021-05-14_2021-05-14 09:14:57-04:00,19.031296296296297,0.0,2.0,5.411069191275552e-48,0
2021-05-14_2021-05-14 09:15:03-04:00,19.03122685185185,0.0,0.0,1.0277903972106209e-48,0
2021-05-14_2021-05-14 09:15:15-04:00,19.031087962962964,2.0,2.0,5.418325935290068e-48,0
2021-05-14_2021-05-14 09:15:43-04:00,19.030763888888888,1.0,0.0,1.0286100249835879e-48,0
2021-05-14_2021-05-14 09:16:02-04:00,19.030543981481483,0.0,2.0,5.411288515718452e-48,0
2021-05-14_2021-05-14 09:16:32-04:00,19.03019675925926,0.0,0.0,1.0278474383777755e-48,0
2021-05-14_2021-05-14 09:16:53-04:00,19.029953703703704,0.0,0.0,1.0278608979911698e-48,0
2021-05-14_2021-05-14 09:17:03-04:00,19.02983796296296,8.0,2.0,5.893860008230751e-48,0
2021-05-14_2021-05-14 09:17:30-04:00,19.02952546296296,7.0,2.0,3.6382292994784036e-48,0
2021-05-14_2021-05-14 09:17:42-04:00,19.029386574074078,3.0,2.0,4.807200603514232e-48,0
2021-05-14_2021-05-14 09:17:48-04:00,19.02931712962963,8.0,2.0,3.6408846085953847e-48,0
2021-05-14_2021-05-14 09:18:00-04:00,19.02917824074074,5.0,0.0,6.902573571504024e-49,0
2021-05-14_2021-05-14 09:18:13-04:00,19.029027777777777,23.0,0.0,8.880498135873742e-49,0
2021-05-14_2021-05-14 09:18:44-04:00,19.02866898148148,0.0,2.0,5.86424459151188e-48,0
2021-05-14_2021-05-14 09:18:50-04:00,19.02859953703704,0.0,2.0,5.4118554262301854e-48,0
2021-05-14_2021-05-14 09:19:03-04:00,19.028449074074075,0.0,5.0,2.1750322588309815e-48,0
2021-05-14_2021-05-14 09:19:06-04:00,19.02841435185185,0.0,0.0,1.0279461463024842e-48,0
2021-05-14_2021-05-14 09:19:16-04:00,19.02829861111111,0.0,5.0,2.1750498904666858e-48,0
2021-05-14_2021-05-14 09:19:19-04:00,19.02826388888889,22.0,0.0,1.0420252838163837e-48,0
2021-05-14_2021-05-14 09:19:48-04:00,19.027928240740746,0.0,0.0,1.027973068290694e-48,0
2021-05-14_2021-05-14 09:19:54-04:00,19.027858796296297,4.0,2.0,5.4255987572797466e-48,0
2021-05-14_2021-05-14 09:20:05-04:00,19.02773148148148,3.0,2.0,5.422323957131474e-48,0
2021-05-14_2021-05-14 09:20:10-04:00,19.027673611111112,0.0,0.0,1.0280425397352365e-48,0
2021-05-14_2021-05-14 09:20:23-04:00,19.02752314814815,0.0,2.0,5.455796000411344e-48,0
2021-05-14_2021-05-14 09:20:33-04:00,19.02740740740741,0.0,2.0,5.45583002095627e-48,0
2021-05-14_2021-05-14 09:20:44-04:00,19.027280092592594,14.0,0.0,1.0454741099605882e-48,0
2021-05-14_2021-05-14 09:21:01-04:00,19.027083333333334,1.0,3.0,7.203026964898485e-48,0
2021-05-14_2021-05-14 09:21:14-04:00,19.02693287037037,3.0,2.0,5.4665621449073776e-48,0
2021-05-14_2021-05-14 10:04:32-04:00,18.996863425925927,51.0,3.0,2.2669298382897577e-48,0
2021-05-14_2021-05-14 10:05:25-04:00,18.99625,1.0,3.0,7.574736164544561e-48,0
2021-05-14_2021-05-14 10:05:28-04:00,18.99621527777778,4.0,3.0,7.599682675464315e-48,0
2021-05-14_2021-05-14 10:05:47-04:00,18.99599537037037,5.0,3.0,7.844763295783978e-48,0
2021-05-14_2021-05-14 10:06:01-04:00,18.995833333333334,0.0,0.0,1.115985286368195e-48,0
2021-05-14_2021-05-14 10:06:03-04:00,18.995810185185185,4.0,3.0,7.651625228464554e-48,0
2021-05-14_2021-05-14 10:06:09-04:00,18.99574074074074,1.0,3.0,7.632303936347193e-48,0
2021-05-14_2021-05-14 10:06:12-04:00,18.99570601851852,3.0,3.0,7.647409179892254e-48,0
2021-05-14_2021-05-14 10:06:19-04:00,18.995625,0.0,3.0,7.751994559484386e-48,0
2021-05-14_2021-05-14 10:11:44-04:00,18.991863425925924,1.0,0.0,1.0993225420010417e-48,0
2021-05-14_2021-05-14 10:11:54-04:00,18.991747685185185,1.0,3.0,7.217530181314721e-48,0
2021-05-14_2021-05-14 10:11:57-04:00,18.991712962962964,1.0,3.0,7.696325602230277e-48,0
2021-05-14_2021-05-14 10:12:02-04:00,18.99165509259259,0.0,3.0,7.815311927067964e-48,0
2021-05-14_2021-05-14 10:14:24-04:00,18.990011574074074,0.0,0.0,1.1286210468663855e-48,0
2021-05-14_2021-05-14 10:25:15-04:00,18.982476851851853,0.0,3.0,7.76497298670687e-48,0
2021-05-14_2021-05-14 10:25:38-04:00,18.982210648148147,0.0,3.0,8.010339880327708e-48,0
2021-05-14_2021-05-14 10:25:40-04:00,18.9821875,10.0,3.0,5.71776947483152e-48,0
2021-05-14_2021-05-14 10:25:52-04:00,18.98204861111111,3.0,3.0,6.01267323685273e-48,0
2021-05-14_2021-05-14 10:26:41-04:00,18.98148148148148,0.0,3.0,7.788269720232384e-48,0
2021-05-14_2021-05-14 10:28:21-04:00,18.980324074074076,0.0,3.0,7.159464918475703e-48,0
2021-05-14_2021-05-14 10:28:23-04:00,18.980300925925928,4.0,3.0,6.263360990375337e-48,0
2021-05-14_2021-05-14 10:28:29-04:00,18.98023148148148,4.0,3.0,5.8791251751403e-48,0
2021-05-14_2021-05-14 10:28:35-04:00,18.98016203703704,84.0,3.0,2.9265258509634934e-48,0
2021-05-17_2021-05-17 10:05:15-04:00,15.99636574074074,2.0,3.0,1.245020436074977e-49,0
2021-05-17_2021-05-17 10:05:33-04:00,15.996157407407408,5.0,3.0,1.2588624685789203e-49,0
2021-05-17_2021-05-17 10:05:51-04:00,15.995949074074074,12.0,3.0,1.2692496607490305e-49,0
2021-05-17_2021-05-17 10:06:05-04:00,15.995787037037037,181.0,1.0,5.074423760217139e-50,0
2021-05-17_2021-05-17 10:10:07-04:00,15.992986111111112,304.0,1.0,3.8227011018635427e-50,0
2021-05-18_2021-05-18 08:00:00-04:00,15.083344907407408,5405.0,1.0,5.544538085416903e-52,0
2021-05-18_2021-05-18 09:30:08-04:00,15.020752314814814,3.0,3.0,1.1584911382108509e-51,0
2021-05-18_2021-05-18 09:30:14-04:00,15.02068287037037,4.0,3.0,1.1827387769206462e-51,0
2021-05-18_2021-05-18 09:30:21-04:00,15.020601851851852,9.0,3.0,1.0873106339941287e-51,0
2021-05-19_2021-05-19 08:00:00-04:00,14.083344907407408,3.0,3.0,3.7149657960483097e-53,0
2021-05-19_2021-05-19 08:31:10-04:00,14.061701388888888,2.0,2.0,9.303871229062086e-53,0
2021-05-19_2021-05-19 08:31:49-04:00,14.06125,4.0,2.0,9.315968803409985e-53,0
2021-05-19_2021-05-19 08:35:11-04:00,14.058912037037038,72.0,2.0,9.712157370992175e-53,0
2021-05-19_2021-05-19 08:36:58-04:00,14.057673611111111,0.0,2.0,9.294031926723232e-53,0
2021-05-19_2021-05-19 08:38:03-04:00,14.056921296296297,10.0,2.0,9.351839894628824e-53,0
2021-05-19_2021-05-19 08:40:30-04:00,14.055219907407407,20.0,3.0,1.3452126703320691e-52,0
2021-05-19_2021-05-19 08:41:21-04:00,14.05462962962963,0.0,2.0,1.0073439105086129e-52,0
2021-05-19_2021-05-19 08:42:52-04:00,14.053576388888889,0.0,2.0,1.0073201969080686e-52,0
2021-05-19_2021-05-19 08:43:24-04:00,14.053206018518518,6.0,2.0,1.0110921633011841e-52,0
2021-05-19_2021-05-19 08:44:11-04:00,14.052662037037036,0.0,5.0,4.048600566525371e-53,0
2021-05-19_2021-05-19 08:45:23-04:00,14.051828703703704,6.0,2.0,1.0193180676726694e-52,0
2021-05-19_2021-05-19 08:49:22-04:00,14.0490625,0.0,2.0,1.0075651972822785e-52,0
2021-05-19_2021-05-19 08:56:15-04:00,14.044282407407408,0.0,5.0,4.0504287649262055e-53,0
2021-05-19_2021-05-19 09:31:57-04:00,14.01949074074074,45.0,1.0,7.846562344856907e-53,0
2021-05-19_2021-05-19 09:32:55-04:00,14.018819444444444,5.0,3.0,8.612342153903898e-53,0
2021-05-19_2021-05-19 09:33:02-04:00,14.018738425925926,1.0,3.0,1.3228689325719755e-52,0
2021-05-19_2021-05-19 09:33:15-04:00,14.018587962962965,7.0,3.0,8.43070102032358e-53,0
2021-05-19_2021-05-19 09:33:25-04:00,14.018472222222222,0.0,3.0,1.3122084271915724e-52,0
2021-05-20_2021-05-20 10:11:51-04:00,12.991782407407408,24.0,3.0,2.2003842756535743e-51,0
2021-05-20_2021-05-20 10:12:20-04:00,12.99144675925926,15.0,3.0,2.1860084866017726e-51,0
2021-05-20_2021-05-20 10:12:37-04:00,12.99125,1.0,5.0,8.23467756846126e-52,0
2021-05-20_2021-05-20 10:13:27-04:00,12.990671296296297,3.0,3.0,2.751353672204861e-51,0
2021-05-20_2021-05-20 10:13:32-04:00,12.990613425925924,6.0,3.0,2.757594961137896e-51,0
2021-05-20_2021-05-20 10:19:03-04:00,12.986782407407407,1.0,3.0,2.7475353725249635e-51,0
2021-05-20_2021-05-20 10:19:06-04:00,12.986747685185184,0.0,0.0,3.952592256662797e-52,0
2021-05-20_2021-05-20 10:19:08-04:00,12.986724537037038,1.0,3.0,2.769691497959363e-51,0
2021-05-20_2021-05-20 10:19:13-04:00,12.986666666666666,0.0,0.0,4.1807702683817416e-52,0
2021-05-20_2021-05-20 10:19:15-04:00,12.986643518518518,0.0,3.0,2.745582946952924e-51,0
2021-05-20_2021-05-20 10:19:28-04:00,12.986493055555556,1.0,2.0,2.2027437221201362e-51,0
2021-05-20_2021-05-20 10:19:51-04:00,12.986226851851852,0.0,0.0,3.9532374361438215e-52,0
2021-05-20_2021-05-20 10:19:53-04:00,12.986203703703705,4.0,3.0,2.753696953971015e-51,0
2021-05-20_2021-05-20 10:20:00-04:00,12.986122685185183,3.0,3.0,2.7517315704867543e-51,0
2021-05-20_2021-05-20 10:20:05-04:00,12.986064814814815,4.0,3.0,2.753272647297636e-51,0
2021-05-20_2021-05-20 10:20:11-04:00,12.98599537037037,588.0,1.0,3.2154421415815414e-51,0
2021-05-21_2021-05-21 09:55:26-04:00,12.00318287037037,79.0,1.0,1.9715569965615316e-52,0
2021-05-21_2021-05-21 09:57:14-04:00,12.00193287037037,7.0,3.0,2.0768054508236665e-52,0
2021-05-21_2021-05-21 09:57:23-04:00,12.001828703703705,0.0,3.0,2.0969098992322113e-52,0
2021-05-21_2021-05-21 09:57:25-04:00,12.001805555555556,147.0,1.0,2.2782645843767107e-52,0
2021-05-21_2021-05-21 09:59:54-04:00,12.000081018518518,15.0,3.0,1.5663936048673287e-52,0
2021-05-21_2021-05-21 10:00:28-04:00,11.9996875,1.0,3.0,1.760375750740542e-52,0
2021-05-21_2021-05-21 10:00:43-04:00,11.999513888888888,1.0,3.0,1.9835588057206333e-52,0
2021-05-21_2021-05-21 10:03:58-04:00,11.997256944444445,0.0,3.0,2.0634610769768816e-52,0
2021-05-21_2021-05-21 10:04:10-04:00,11.997118055555555,0.0,3.0,2.063975663177754e-52,0
2021-05-21_2021-05-21 10:04:21-04:00,11.99699074074074,1.0,3.0,1.773303868663488e-52,0
