burst_id,burst_start,lag_days,trade_count,unique_strikes,unique_expirations,call_count,put_count,total_size,total_notional,call_notional,put_notional,avg_price,avg_strike,call_itm_notional,call_atm_notional,call_otm_notional,put_itm_notional,put_atm_notional,put_otm_notional,cluster,close,return_20d,return_60d,return_120d,return_250d
2024-05-15_2024-05-15 09:00:07-04:00,2024-05-15 09:00:07-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:07-04:00,2024-05-15 09:00:07-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:07-04:00,2024-05-15 09:00:07-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:18-04:00,2024-05-15 09:00:18-04:00,1,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,32793.77,4380.56,13181.68,13331.91,2239.4300000000003,9968.68,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:18-04:00,2024-05-15 09:00:18-04:00,2,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,34841.740000000005,1060.72,5657.06,6210.370000000001,313.49,4407.700000000001,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:18-04:00,2024-05-15 09:00:18-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:18-04:00,2024-05-15 09:00:18-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:18-04:00,2024-05-15 09:00:18-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:27-04:00,2024-05-15 09:00:27-04:00,1,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,32793.77,4380.56,13181.68,13331.91,2239.4300000000003,9968.68,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:27-04:00,2024-05-15 09:00:27-04:00,2,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,34841.740000000005,1060.72,5657.06,6210.370000000001,313.49,4407.700000000001,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:27-04:00,2024-05-15 09:00:27-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:27-04:00,2024-05-15 09:00:27-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:00:27-04:00,2024-05-15 09:00:27-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:08-04:00,2024-05-15 09:01:08-04:00,1,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,32793.77,4380.56,13181.68,13331.91,2239.4300000000003,9968.68,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:08-04:00,2024-05-15 09:01:08-04:00,2,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,34841.740000000005,1060.72,5657.06,6210.370000000001,313.49,4407.700000000001,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:08-04:00,2024-05-15 09:01:08-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:08-04:00,2024-05-15 09:01:08-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:08-04:00,2024-05-15 09:01:08-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,1.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:17-04:00,2024-05-15 09:01:17-04:00,1,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,32793.77,4380.56,13181.68,13331.91,2239.4300000000003,9968.68,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:17-04:00,2024-05-15 09:01:17-04:00,2,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,34841.740000000005,1060.72,5657.06,6210.370000000001,313.49,4407.700000000001,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:17-04:00,2024-05-15 09:01:17-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:17-04:00,2024-05-15 09:01:17-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:01:17-04:00,2024-05-15 09:01:17-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:03:08-04:00,2024-05-15 09:03:08-04:00,1,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,32793.77,4380.56,13181.68,13331.91,2239.4300000000003,9968.68,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:03:08-04:00,2024-05-15 09:03:08-04:00,2,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,34841.740000000005,1060.72,5657.06,6210.370000000001,313.49,4407.700000000001,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:03:08-04:00,2024-05-15 09:03:08-04:00,5,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2345.9999999999995,260.95,378.49,0.0,0.0,1346.4700000000005,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:03:08-04:00,2024-05-15 09:03:08-04:00,6,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,54.5,247.04000000000002,0.0,0.0,494.32,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-15_2024-05-15 09:03:08-04:00,2024-05-15 09:03:08-04:00,7,223,12,1,202,21,798,6287.880000000001,5809.49,478.39,7.8621973094170405,15.260089686098654,5738.79,32.19,38.51,0.0,0.0,478.39,4.0,35.8,-20.782122905027933,-38.77094972067038,-36.30027932960893,-20.11173184357541
2024-05-16_2024-05-16 08:02:27-04:00,2024-05-16 08:02:27-04:00,1,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,15503.310000000001,0.0,5844.8099999999995,2873.66,0.0,6563.04,3.0,28.55,-0.350262697022774,-22.031523642732044,-19.404553415061287,-2.4168126094570974
2024-05-16_2024-05-16 08:02:27-04:00,2024-05-16 08:02:27-04:00,2,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,30143.809999999998,0.0,20212.2,16013.63,0.0,9526.39,3.0,28.55,-0.350262697022774,-22.031523642732044,-19.404553415061287,-2.4168126094570974
2024-05-16_2024-05-16 08:02:27-04:00,2024-05-16 08:02:27-04:00,3,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,28824.820000000003,0.0,12734.7,7287.56,0.0,3644.0,3.0,28.55,-0.350262697022774,-22.031523642732044,-19.404553415061287,-2.4168126094570974
2024-05-16_2024-05-16 08:02:27-04:00,2024-05-16 08:02:27-04:00,6,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,2271.9,0.0,713.54,0.0,0.0,1346.4700000000005,3.0,28.55,-0.350262697022774,-22.031523642732044,-19.404553415061287,-2.4168126094570974
2024-05-16_2024-05-16 08:02:27-04:00,2024-05-16 08:02:27-04:00,7,102,13,1,84,18,630,4568.970000000001,4074.6499999999996,494.32,8.661470588235295,17.00980392156863,3773.11,0.0,301.54,0.0,0.0,494.32,3.0,28.55,-0.350262697022774,-22.031523642732044,-19.404553415061287,-2.4168126094570974
2024-05-17_2024-05-17 08:00:50-04:00,2024-05-17 08:00:50-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:00:50-04:00,2024-05-17 08:00:50-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:00:50-04:00,2024-05-17 08:00:50-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:00:50-04:00,2024-05-17 08:00:50-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:00:50-04:00,2024-05-17 08:00:50-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:03:26-04:00,2024-05-17 08:03:26-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,4.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:03:26-04:00,2024-05-17 08:03:26-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,4.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:03:26-04:00,2024-05-17 08:03:26-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,4.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:03:26-04:00,2024-05-17 08:03:26-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,4.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:03:26-04:00,2024-05-17 08:03:26-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,4.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:15:02-04:00,2024-05-17 08:15:02-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:15:02-04:00,2024-05-17 08:15:02-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:15:02-04:00,2024-05-17 08:15:02-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:15:02-04:00,2024-05-17 08:15:02-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:15:02-04:00,2024-05-17 08:15:02-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:17:46-04:00,2024-05-17 08:17:46-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:17:46-04:00,2024-05-17 08:17:46-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:17:46-04:00,2024-05-17 08:17:46-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:17:46-04:00,2024-05-17 08:17:46-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:17:46-04:00,2024-05-17 08:17:46-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:43-04:00,2024-05-17 08:19:43-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:43-04:00,2024-05-17 08:19:43-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:43-04:00,2024-05-17 08:19:43-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:43-04:00,2024-05-17 08:19:43-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:43-04:00,2024-05-17 08:19:43-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:47-04:00,2024-05-17 08:19:47-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:47-04:00,2024-05-17 08:19:47-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:47-04:00,2024-05-17 08:19:47-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:47-04:00,2024-05-17 08:19:47-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:47-04:00,2024-05-17 08:19:47-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:58-04:00,2024-05-17 08:19:58-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:58-04:00,2024-05-17 08:19:58-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:58-04:00,2024-05-17 08:19:58-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:58-04:00,2024-05-17 08:19:58-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:19:58-04:00,2024-05-17 08:19:58-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:09-04:00,2024-05-17 08:20:09-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:09-04:00,2024-05-17 08:20:09-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:09-04:00,2024-05-17 08:20:09-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:09-04:00,2024-05-17 08:20:09-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:09-04:00,2024-05-17 08:20:09-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:19-04:00,2024-05-17 08:20:19-04:00,1,432,20,1,221,211,1655,17916.899999999998,13736.099999999999,4180.8,12.320972222222222,22.81712962962963,6575.420000000001,266.75,6893.93,1960.37,43.45,2176.98,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:19-04:00,2024-05-17 08:20:19-04:00,2,740,20,1,278,462,3466,30784.82,21348.12,9436.7,12.049486486486488,20.06081081081081,10651.230000000001,232.79,10464.100000000002,3074.19,44.2,6318.31,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:19-04:00,2024-05-17 08:20:19-04:00,3,1304,20,1,495,809,5005,75896.03,50356.01000000001,25540.019999999997,17.320023006134967,23.078220858895705,23361.07,639.36,26355.58,16470.449999999997,222.91,8846.66,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:19-04:00,2024-05-17 08:20:19-04:00,4,987,15,1,604,383,3983,52491.08,41559.520000000004,10931.560000000001,13.374235055724416,23.23505572441743,19053.93,707.49,21798.100000000002,7658.129999999999,317.69,2955.74,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
2024-05-17_2024-05-17 08:20:19-04:00,2024-05-17 08:20:19-04:00,7,209,15,1,148,61,598,4331.91,2985.44,1346.4700000000005,7.570574162679426,20.492822966507177,1758.93,204.94,1021.5699999999999,0.0,63.599999999999994,1282.8700000000006,3.0,21.3,17.323943661971832,3.380281690140841,10.093896713615024,30.985915492957727
