detection_time,symbol,detection_mode,spectral_power,roc_value,volatility,volume_spike,price_range,venues,hybrid_primary_venue,hybrid_primary_samples,hybrid_primary_band_ratio,hybrid_primary_band_power,hybrid_primary_total_power,hybrid_confirm_venue,hybrid_confirm_samples,hybrid_confirm_band_ratio,hybrid_confirm_band_power,hybrid_confirm_total_power,hybrid_confirm_sample_ratio,hybrid_eligible
2024-05-13T13:33:22.362Z,GME,hybrid,0.000577654254833169,0.018159806295399487,0.0008559369194396757,1,0.46999999999999886,EDGX|CBOE|OTC,OTC,421,0.5539816005336932,0.000577654254833169,0.0010427318421345948,EDGX,3212,0.3328670679835815,0.00023855895458409196,0.0007166793519984342,7.629453681710213,1
2024-05-13T13:33:32.399Z,GME,hybrid,0.001562126963976298,0.011952191235059646,0.0010162026231783064,1,0.6400000000000006,EDGX|CBOE|OTC,OTC,439,0.6501136244524606,0.001562126963976298,0.0024028522172442612,EDGX,3201,0.3582413623424461,0.0008379409006651256,0.002339040068366339,7.291571753986332,1
2024-05-13T13:33:37.415Z,GME,hybrid,0.0014544000685160158,0.010236220472440867,0.0011156657593521231,1,0.6700000000000017,EDGX|CBOE|OTC,OTC,435,0.6283995145461709,0.0014544000685160158,0.002314451292290353,EDGX,3259,0.36550299151650845,0.0009473695257580975,0.0025919610721306732,7.491954022988506,1
2024-05-13T13:34:07.579Z,GME,hybrid,0.0030146380600998128,0.009408075264602056,0.0010878440935449916,1,0.6299000000000028,EDGX|CBOE|OTC,OTC,164,1.028496526785918,0.0030146380600998128,0.0029311115609895596,EDGX,1889,0.3631939935611561,0.0005491805138772818,0.0015120858924248936,11.518292682926829,1
2024-05-13T13:35:07.701Z,GME,hybrid,0.0005414368807046927,0.013872832369942176,0.0011376907175991411,1,0.5999999999999979,EDGX|CBOE|OTC,OTC,322,0.5073823523790811,0.0005414368807046927,0.0010671180780449541,EDGX,2316,0.43960009895040003,0.0006331120278976121,0.0014401999212676382,7.192546583850931,1
2024-05-13T13:35:17.705Z,GME,hybrid,0.001875245770937957,0.016306408797876364,0.0010732397328487543,1,1.009999999999998,EDGX|CBOE|OTC,OTC,517,0.6406280467214607,0.001875245770937957,0.0029271989893900115,EDGX,2924,0.36661658150678667,0.0006908456201547944,0.001884381817416531,5.655705996131528,1
2024-05-13T13:35:22.712Z,GME,hybrid,0.0018148174934522069,0.00787106446776615,0.0010419179533866828,1,1.0899999999999999,EDGX|CBOE|OTC,OTC,562,0.6117949517133254,0.0018148174934522069,0.002966381936251401,EDGX,3009,0.3975043813261372,0.0007248576930695889,0.0018235212669891825,5.354092526690391,1
2024-05-13T13:41:22.762Z,GME,hybrid,0.004078568905911963,0.012477718360071225,0.001201242424882328,1,1.1400000000000006,EDGX|CBOE|OTC,OTC,676,0.494439380048211,0.004078568905911963,0.008248875535589978,EDGX,4904,0.314875051463961,0.0008957879954916838,0.0028448998779892574,7.254437869822485,1
2024-05-13T13:41:27.762Z,GME,hybrid,0.003960782617927522,0.0073995771670190575,0.0011374304141851417,1,1.2698999999999998,EDGX|CBOE|OTC,OTC,738,0.5007568687594665,0.003960782617927522,0.007909592189398493,EDGX,5202,0.3357638327875611,0.000807389107780112,0.002404633938911907,7.048780487804878,1
2024-05-13T13:41:37.766Z,GME,hybrid,0.004460793813860128,0.008067344791301188,0.0011811921992897795,1,1.2899999999999991,EDGX|CBOE|OTC,OTC,693,0.5594401626369295,0.004460793813860128,0.007973674597894635,EDGX,5615,0.3622332283215994,0.0008587322466906921,0.002370661163995394,8.102453102453103,1
2024-05-13T13:41:52.785Z,GME,hybrid,0.006278117263504433,0.00904977375565604,0.0011626486328133842,1,0.7100000000000009,EDGX|CBOE|OTC,OTC,614,0.5708929372049035,0.006278117263504433,0.01099701337039156,EDGX,5630,0.4001976931125327,0.0007107330490576876,0.0017759548875206398,9.169381107491857,1
2024-05-13T13:42:07.789Z,GME,hybrid,0.0031065381513630946,0.009112792297111438,0.0014084076229005354,1,0.8999999999999986,EDGX|CBOE|OTC,OTC,677,0.5061205125778653,0.0031065381513630946,0.006137941605133346,EDGX,6568,0.3674735432477617,0.0010600385591549117,0.0028846663348501304,9.70162481536189,1
2024-05-13T13:42:12.790Z,GME,hybrid,0.004279951445424356,0.007865937072503435,0.0013848551314082325,1,0.9699999999999989,EDGX|CBOE|OTC,OTC,672,0.44810104870192874,0.004279951445424356,0.00955130870106784,EDGX,6186,0.35548335449409946,0.0009533252812264485,0.002681771928767687,9.205357142857142,1
